Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_1h windpower tigan
58241 2022 3 16 21 1012.5000 1013.4000 1013.1000 1012.5000 8.4000 13.4000 51 41 8.9000 46 8.5000 9.6000 8.5000 92 83 1.7000 5 7.8100 
58241 2022 3 16 22 1013.6000 1014.5000 1013.6000 1012.3000 9.2000 15.0000 43 53 5.7000 48 8.5000 8.5000 8.4000 96 92 3.9000 4 7.9100 
58241 2022 3 16 23 1012.3000 1013.2000 1013.9000 1012.2000 11.4000 15.9000 47 44 11.0000 43 8.4000 8.5000 8.4000 98 96 6.0000 6 7.8500 
58242 2022 3 10 0 1013.5000 1016.4000 1013.6000 1013.3000 2.3000 4.5000 127 139 2.2000 123 13.1000 13.2000 11.8000 81 81 0.0000 2 12.5800 
58242 2022 3 10 1 1013.1000 1015.9000 1013.6000 1013.1000 2.6000 4.6000 163 150 2.5000 158 14.9000 14.9000 13.1000 73 73 0.0000 2 14.3500 
58242 2022 3 10 2 1013.0000 1015.8000 1013.1000 1012.9000 2.7000 4.2000 162 133 1.6000 158 16.2000 16.2000 14.9000 67 67 0.0000 1 15.6300 
58242 2022 3 10 3 1012.8000 1015.6000 1013.1000 1012.8000 2.1000 3.4000 198 173 1.1000 178 17.2000 17.2000 16.3000 61 61 0.0000 1 16.5700 
58242 2022 3 10 4 1011.9000 1014.7000 1012.8000 1011.9000 1.7000 3.6000 199 209 1.9000 265 20.0000 20.0000 17.2000 52 52 0.0000 2 19.4100 
58242 2022 3 10 5 1010.8000 1013.6000 1011.9000 1010.8000 2.6000 4.4000 195 215 2.6000 150 21.9000 21.9000 19.9000 46 45 0.0000 1 21.3500 
58242 2022 3 10 6 1009.7000 1012.5000 1010.8000 1009.7000 3.9000 7.1000 225 230 3.5000 234 23.4000 23.4000 21.8000 35 35 0.0000 3 22.7100 
58242 2022 3 10 7 1009.4000 1012.2000 1009.7000 1009.4000 3.8000 6.2000 225 259 2.3000 236 24.4000 24.4000 23.2000 30 29 0.0000 2 23.6800 
58242 2022 3 10 8 1009.1000 1011.9000 1009.4000 1009.1000 3.2000 5.2000 229 244 3.3000 233 24.4000 24.6000 24.0000 29 26 0.0000 2 23.6500 
58242 2022 3 10 9 1009.0000 1011.8000 1009.1000 1008.8000 3.0000 5.1000 238 252 1.1000 242 23.5000 24.5000 23.3000 33 29 0.0000 1 22.7700 
58242 2022 3 10 10 1009.6000 1012.4000 1009.6000 1009.0000 1.0000 1.8000 265 140 0.8000 263 22.1000 23.7000 22.1000 39 31 0.0000 1 21.3800 
58242 2022 3 10 11 1010.1000 1012.9000 1010.1000 1009.6000 1.2000 2.1000 90 87 1.4000 99 17.6000 22.0000 17.6000 58 38 0.0000 1 16.9300 
58242 2022 3 10 12 1010.5000 1013.3000 1010.6000 1010.1000 1.6000 2.6000 122 111 1.5000 114 19.7000 19.8000 17.5000 50 49 0.0000 1 19.0300 
58242 2022 3 10 13 1010.9000 1013.7000 1011.0000 1010.5000 2.5000 4.6000 113 120 1.2000 122 19.9000 20.0000 19.6000 51 50 0.0000 2 19.2800 
58242 2022 3 10 14 1010.6000 1013.4000 1011.0000 1010.6000 2.6000 4.6000 144 118 2.1000 105 19.2000 19.9000 19.2000 53 51 0.0000 2 18.5600 
58242 2022 3 10 15 1010.5000 1013.3000 1010.6000 1010.3000 2.9000 4.4000 101 107 2.3000 101 18.8000 19.3000 18.8000 54 52 0.0000 2 18.1500 
58242 2022 3 10 16 1010.8000 1013.6000 1010.8000 1010.5000 1.9000 3.6000 107 70 1.0000 115 18.2000 18.8000 18.1000 56 53 0.0000 2 17.5400 
58242 2022 3 10 17 1010.4000 1013.2000 1010.8000 1010.4000 1.5000 2.0000 109 79 0.8000 98 16.1000 18.1000 16.1000 67 56 0.0000 1 15.5200 
58242 2022 3 10 18 1010.4000 1013.2000 1010.6000 1010.4000 1.0000 1.9000 87 149 1.0000 141 15.4000 16.0000 15.0000 69 67 0.0000 1 14.8000 
58242 2022 3 10 19 1010.2000 1013.0000 1010.4000 1010.2000 1.0000 1.2000 137 36 0.4000 148 14.3000 15.5000 14.3000 78 68 0.0000 1 13.8200 
58242 2022 3 10 20 1010.3000 1013.1000 1010.3000 1010.1000 1.3000 1.7000 64 87 0.7000 61 12.4000 14.3000 12.4000 87 77 0.0000 1 11.9700 
58242 2022 3 10 21 1010.3000 1013.1000 1010.3000 1010.2000 0.9000 1.2000 93 44 0.8000 88 11.6000 12.4000 11.6000 93 88 0.0000 1 11.2400 
58242 2022 3 10 22 1010.8000 1013.6000 1010.8000 1010.3000 1.2000 1.6000 62 66 1.2000 60 11.0000 11.6000 10.8000 96 93 0.0000 1 10.6600 
58242 2022 3 10 23 1011.3000 1014.2000 1011.3000 1010.8000 1.6000 1.9000 59 51 1.0000 54 11.5000 11.6000 10.7000 93 92 0.0000 1 11.1300 
58242 2022 3 11 0 1011.9000 1014.7000 1011.9000 1011.3000 1.3000 1.9000 71 84 0.8000 60 16.2000 16.2000 11.6000 73 73 0.0000 1 15.7800 
58242 2022 3 11 1 1012.4000 1015.2000 1012.4000 1011.9000 1.4000 2.2000 120 140 0.8000 117 19.9000 19.9000 16.3000 59 58 0.0000 1 19.4900 
58242 2022 3 11 2 1012.8000 1015.6000 1012.8000 1012.4000 1.1000 1.8000 137 999017 0.2000 123 22.8000 22.8000 20.0000 46 45 0.0000 1 22.3400 
58242 2022 3 11 3 1012.5000 1015.3000 1012.8000 1012.5000 1.6000 3.2000 126 138 0.6000 140 24.8000 24.9000 22.9000 42 39 0.0000 2 24.4300 
58242 2022 3 11 4 1011.9000 1014.7000 1012.6000 1011.9000 1.8000 3.9000 202 170 2.7000 139 26.0000 26.0000 24.8000 34 33 0.0000 2 25.5400 
58242 2022 3 11 5 1011.0000 1013.8000 1011.9000 1011.0000 2.7000 4.1000 69 24 1.8000 121 26.4000 26.5000 25.8000 35 33 0.0000 2 26.0100 
58242 2022 3 11 6 1010.4000 1013.2000 1011.0000 1010.4000 2.5000 5.9000 54 34 2.5000 59 26.9000 27.0000 26.4000 34 32 0.0000 2 26.5300 
58242 2022 3 11 7 1010.2000 1013.0000 1010.4000 1010.2000 4.9000 8.0000 51 57 4.9000 45 25.9000 27.2000 25.9000 39 33 0.0000 3 25.5600 
58242 2022 3 11 8 1010.3000 1013.1000 1010.3000 1010.2000 4.8000 7.9000 50 69 3.5000 55 25.6000 26.0000 25.6000 39 37 0.0000 2 25.2300 
58242 2022 3 11 9 1010.3000 1013.1000 1010.3000 1010.2000 3.5000 6.2000 63 105 2.3000 61 24.9000 25.6000 24.9000 41 38 0.0000 2 24.5200 
58242 2022 3 11 10 1010.8000 1013.6000 1010.8000 1010.3000 2.8000 5.4000 104 74 1.7000 101 23.3000 24.9000 23.3000 48 41 0.0000 2 22.9400 
58242 2022 3 11 11 1011.2000 1014.0000 1011.2000 1010.9000 2.4000 4.7000 72 93 1.8000 78 21.6000 23.3000 21.6000 56 48 0.0000 2 21.2800 
58242 2022 3 11 12 1011.7000 1014.5000 1011.7000 1011.2000 3.2000 6.2000 82 98 2.6000 96 20.0000 21.6000 20.0000 63 57 0.0000 2 19.7000 
58242 2022 3 11 13 1012.3000 1015.1000 1012.3000 1011.7000 3.0000 5.3000 100 86 2.2000 99 18.4000 20.0000 18.4000 68 63 0.0000 2 18.0700 
58242 2022 3 11 14 1012.8000 1015.6000 1012.8000 1012.3000 2.6000 5.4000 70 92 2.5000 84 17.2000 18.3000 17.2000 73 68 0.0000 2 16.8800 
58242 2022 3 11 15 1012.8000 1015.6000 1012.9000 1012.8000 2.7000 5.3000 76 57 2.0000 87 15.3000 17.2000 15.3000 84 74 0.0000 2 15.0800 
58242 2022 3 11 16 1012.8000 1015.6000 1012.8000 1012.7000 2.1000 4.8000 74 83 2.1000 59 14.5000 15.2000 14.5000 86 84 0.0000 2 14.2500 
58242 2022 3 11 17 1012.7000 1015.5000 1012.8000 1012.6000 3.0000 4.9000 100 80 2.2000 104 13.2000 14.5000 13.2000 88 86 0.0000 2 12.8700 
58242 2022 3 11 18 1012.4000 1015.2000 1012.8000 1012.4000 3.1000 5.3000 75 90 2.1000 85 12.4000 13.2000 12.4000 92 88 0.0000 2 12.1000 
58242 2022 3 11 19 1011.3000 1014.1000 1012.4000 1011.3000 3.0000 4.7000 107 102 1.7000 102 11.5000 12.4000 11.5000 95 92 0.0000 2 11.1900 
58242 2022 3 11 20 1011.4000 1014.2000 1011.7000 1011.3000 3.0000 4.9000 67 81 2.2000 68 11.3000 11.5000 11.1000 100 95 0.0000 2 11.1000 
58242 2022 3 11 21 1011.4000 1014.2000 1011.4000 1011.2000 2.5000 4.7000 104 103 2.5000 100 11.4000 11.5000 11.3000 100 100 0.0000 2 11.2100 
58242 2022 3 11 22 1011.4000 1014.2000 1011.4000 1011.3000 2.6000 4.4000 103 98 1.8000 102 11.3000 11.4000 11.3000 100 100 0.0000 2 11.1000 
58242 2022 3 11 23 1011.1000 1013.9000 1011.5000 1011.1000 3.2000 4.9000 98 100 3.2000 106 11.5000 11.5000 11.3000 100 100 0.0000 2 11.3200 
58242 2022 3 12 0 1011.5000 1014.3000 1011.5000 1011.1000 3.7000 6.4000 100 96 2.9000 104 12.1000 12.1000 11.5000 100 100 0.0000 2 11.9800 
58242 2022 3 12 1 1011.2000 1014.0000 1011.6000 1011.2000 3.6000 6.0000 105 107 2.9000 107 13.8000 13.8000 12.1000 97 97 0.0000 2 13.7700 
58242 2022 3 12 2 1010.7000 1013.5000 1011.2000 1010.7000 3.3000 5.2000 102 136 2.8000 104 17.3000 17.3000 13.9000 80 79 0.0000 2 17.1700 
58242 2022 3 12 3 1010.2000 1013.0000 1010.7000 1010.2000 3.3000 5.7000 168 132 1.7000 118 19.9000 19.9000 17.3000 70 69 0.0000 2 19.7700 
58242 2022 3 12 4 1009.2000 1012.0000 1010.2000 1009.2000 2.9000 5.0000 118 117 3.3000 106 22.6000 22.6000 19.8000 60 60 0.0000 2 22.4800 
58242 2022 3 12 5 1007.9000 1010.7000 1009.1000 1007.9000 3.9000 7.0000 171 163 3.6000 176 25.4000 25.4000 22.6000 47 46 0.0000 3 25.2200 
58242 2022 3 12 6 1006.3000 1009.1000 1007.8000 1006.3000 3.8000 5.4000 174 171 3.1000 176 27.0000 27.0000 25.4000 43 43 0.0000 2 27.0200 
58242 2022 3 12 7 1005.6000 1008.4000 1006.3000 1005.5000 3.4000 5.6000 196 204 2.5000 169 27.8000 27.9000 27.0000 38 38 0.0000 2 27.3700 
58242 2022 3 12 8 1005.2000 1008.0000 1005.5000 1005.2000 2.9000 5.5000 245 240 1.9000 243 28.0000 28.2000 27.8000 34 34 0.0000 2 27.3000 
58242 2022 3 12 9 1004.8000 1007.6000 1005.2000 1004.8000 3.2000 5.2000 239 215 2.1000 229 27.6000 28.4000 27.6000 35 33 0.0000 2 27.0500 
58242 2022 3 12 10 1004.8000 1007.6000 1004.9000 1004.8000 2.8000 4.8000 203 186 1.6000 208 26.6000 27.6000 26.6000 39 35 0.0000 2 26.3300 
58242 2022 3 12 11 1005.2000 1008.0000 1005.2000 1004.8000 1.8000 3.0000 189 159 1.7000 192 24.7000 26.6000 24.7000 45 39 0.0000 2 24.4000 
58242 2022 3 12 12 1005.4000 1008.2000 1005.4000 1005.2000 2.7000 4.3000 117 130 1.3000 122 23.3000 24.7000 23.3000 53 46 0.0000 1 23.0700 
58242 2022 3 12 13 1005.5000 1008.3000 1005.5000 1005.4000 1.4000 2.1000 155 147 1.4000 133 22.1000 23.3000 22.1000 57 53 0.0000 1 21.8500 
58242 2022 3 12 14 1005.5000 1008.3000 1005.6000 1005.4000 1.9000 3.2000 158 163 1.6000 157 22.6000 22.8000 22.1000 54 54 0.0000 1 22.3300 
58242 2022 3 12 15 1005.4000 1008.2000 1005.5000 1005.0000 3.3000 5.5000 182 200 2.0000 172 22.6000 22.9000 22.6000 55 53 0.0000 2 22.3500 
58242 2022 3 12 16 1005.2000 1008.0000 1005.4000 1005.2000 3.9000 6.3000 174 172 4.1000 172 22.0000 22.6000 22.0000 59 55 0.0000 3 21.8000 
58242 2022 3 12 17 1004.9000 1007.6000 1005.2000 1004.9000 4.0000 5.8000 172 167 2.2000 171 21.7000 22.0000 21.6000 61 59 0.0000 2 21.5200 
58242 2022 3 12 18 1005.4000 1008.1000 1005.6000 1004.9000 2.6000 4.0000 171 287 0.7000 170 20.4000 21.7000 20.4000 71 61 0.0000 1 20.3500 
58242 2022 3 12 19 1005.4000 1008.1000 1005.8000 1005.4000 2.7000 5.6000 326 21 2.3000 348 19.2000 20.3000 19.2000 74 71 0.0000 2 19.1100 
58242 2022 3 12 20 1005.7000 1008.5000 1005.7000 1005.3000 2.7000 4.0000 15 28 1.9000 40 18.1000 19.2000 18.1000 80 74 0.0000 2 18.0500 
58242 2022 3 12 21 1005.7000 1008.5000 1006.0000 1005.5000 1.8000 3.1000 50 139 1.0000 27 17.2000 18.1000 17.2000 94 80 0.4000 2 17.4300 
58242 2022 3 12 22 1006.1000 1008.9000 1006.2000 1005.8000 1.7000 2.6000 159 192 1.3000 183 17.5000 17.5000 17.2000 95 94 0.0000 1 17.7900 
58242 2022 3 12 23 1007.2000 1010.0000 1007.2000 1006.1000 1.5000 2.8000 5 8 1.0000 191 17.2000 17.5000 17.2000 97 93 0.0000 1 17.5100 
58242 2022 3 13 0 1007.9000 1010.7000 1007.9000 1007.1000 1.8000 3.2000 357 354 0.4000 2 17.4000 17.4000 17.2000 97 97 0.0000 1 17.7300 
58242 2022 3 13 1 1008.3000 1011.1000 1008.4000 1007.8000 1.0000 1.7000 354 339 0.8000 333 18.7000 18.7000 17.5000 90 90 0.0000 1 18.9800 
58242 2022 3 13 2 1008.4000 1011.2000 1008.5000 1008.2000 2.1000 3.7000 2 351 1.9000 353 20.7000 20.7000 18.7000 82 82 0.0000 2 20.9700 
58242 2022 3 13 3 1008.1000 1010.9000 1008.5000 1008.1000 2.2000 3.9000 338 346 1.8000 2 21.8000 21.8000 20.7000 79 78 0.0000 2 22.1000 
58242 2022 3 13 4 1007.9000 1010.7000 1008.2000 1007.9000 3.1000 5.7000 44 45 4.2000 25 22.0000 22.5000 21.7000 77 76 0.0000 2 22.2700 
58242 2022 3 13 5 1007.6000 1010.4000 1008.1000 1007.6000 3.8000 5.8000 31 17 3.2000 36 21.2000 21.9000 21.2000 80 77 0.0000 3 21.4600 
58242 2022 3 13 6 1007.3000 1010.1000 1007.6000 1007.2000 3.3000 5.1000 29 21 2.6000 31 22.1000 22.1000 21.2000 75 75 0.0000 2 22.3200 
58242 2022 3 13 7 1007.4000 1010.2000 1007.4000 1007.2000 3.3000 5.0000 41 36 2.8000 31 22.0000 22.2000 21.9000 75 74 0.0000 2 22.2100 
58242 2022 3 13 8 1007.6000 1010.4000 1007.6000 1007.4000 3.5000 5.7000 47 30 2.5000 41 21.8000 22.2000 21.7000 75 74 0.0000 2 21.9900 
58242 2022 3 13 9 1007.7000 1010.5000 1007.7000 1007.5000 3.0000 5.0000 42 60 2.8000 37 21.1000 21.8000 21.1000 78 75 0.0000 2 21.3000 
58242 2022 3 13 10 1007.9000 1010.7000 1008.0000 1007.7000 2.8000 4.2000 47 53 2.0000 57 20.0000 21.1000 20.0000 82 78 0.0000 2 20.2000 
58242 2022 3 13 11 1008.4000 1011.2000 1008.4000 1007.9000 2.1000 4.0000 61 56 2.2000 52 18.9000 19.9000 18.9000 88 82 0.0000 2 19.1400 
58242 2022 3 13 12 1009.2000 1012.0000 1009.2000 1008.4000 2.2000 3.7000 61 63 2.1000 62 17.9000 18.8000 17.9000 94 88 0.0000 2 18.2000 
58242 2022 3 13 13 1009.6000 1012.4000 1009.6000 1009.2000 2.5000 4.4000 89 85 2.0000 60 17.3000 17.9000 17.3000 95 94 0.0000 2 17.5700 
58242 2022 3 13 14 1009.8000 1012.6000 1009.8000 1009.6000 2.7000 4.4000 115 107 1.9000 110 16.9000 17.3000 16.9000 96 95 0.0000 2 17.1500 
58242 2022 3 13 15 1009.6000 1012.4000 1009.8000 1009.6000 2.8000 5.3000 107 101 1.9000 102 16.8000 16.9000 16.7000 98 96 0.0000 2 17.0900 
58242 2022 3 13 16 1009.4000 1012.2000 1009.6000 1009.4000 3.3000 5.2000 101 113 3.0000 107 16.5000 16.8000 16.5000 99 98 0.0000 2 16.7900 
58242 2022 3 13 17 1008.9000 1011.7000 1009.4000 1008.9000 2.9000 4.6000 99 99 3.0000 104 16.5000 16.6000 16.5000 99 99 0.0000 2 16.7900 
58242 2022 3 13 18 1008.2000 1011.0000 1008.9000 1008.2000 3.7000 6.1000 100 107 2.6000 103 16.1000 16.5000 16.1000 100 99 0.0000 2 16.3800 
58242 2022 3 13 19 1007.9000 1010.7000 1008.2000 1007.9000 3.0000 5.4000 103 118 2.6000 105 16.3000 16.3000 16.1000 100 100 0.0000 2 16.6000 
58242 2022 3 13 20 1008.0000 1010.8000 1008.0000 1007.7000 2.6000 4.5000 124 116 1.0000 119 16.2000 16.4000 16.2000 100 100 0.0000 1 16.4900 
58242 2022 3 13 21 1008.7000 1011.5000 1008.7000 1008.0000 2.3000 3.6000 51 49 1.9000 44 15.9000 16.2000 15.8000 100 100 0.0000 2 16.1600 
58242 2022 3 13 22 1008.3000 1011.1000 1008.7000 1008.0000 2.3000 3.5000 93 104 1.9000 102 16.0000 16.0000 15.9000 100 100 0.0000 2 16.2700 
58242 2022 3 13 23 1009.5000 1012.3000 1009.5000 1008.3000 2.1000 3.2000 94 119 1.7000 101 16.2000 16.2000 16.0000 100 100 0.0000 1 16.4900 
58242 2022 3 14 0 1009.6000 1012.4000 1009.8000 1009.4000 1.4000 2.3000 177 178 1.7000 180 16.5000 16.6000 16.1000 100 100 0.2000 1 16.8200 
58242 2022 3 14 1 1010.8000 1013.6000 1011.0000 1009.4000 3.1000 5.9000 359 20 3.4000 347 18.4000 18.6000 16.5000 93 93 0.0000 2 18.7200 
58242 2022 3 14 2 1012.6000 1015.4000 1012.6000 1011.0000 4.1000 8.9000 3 16 3.6000 12 15.6000 18.3000 15.6000 100 93 0.0000 3 15.8300 
58242 2022 3 14 2 1012.6000 1015.4000 1012.6000 1011.0000 4.1000 8.9000 3 16 3.6000 12 15.6000 18.3000 15.6000 100 93 0.0000 3 15.8300 
58242 2022 3 14 3 1013.0000 1015.8000 1013.1000 1012.6000 4.2000 7.5000 15 1 1.3000 17 15.2000 15.6000 15.1000 100 100 0.0000 1 15.3900 
58242 2022 3 14 4 1012.8000 1015.6000 1013.3000 1012.8000 4.1000 7.3000 356 357 4.9000 2 17.0000 17.1000 15.3000 89 89 0.0000 3 17.0800 
58242 2022 3 14 5 1012.4000 1015.2000 1012.8000 1012.4000 5.1000 8.9000 23 20 4.9000 26 18.6000 18.7000 17.0000 72 72 0.0000 3 18.4000 
58242 2022 3 14 6 1012.4000 1015.2000 1012.5000 1012.1000 5.2000 8.7000 46 28 5.2000 36 18.5000 18.8000 18.4000 71 69 0.0000 3 18.2600 
58242 2022 3 14 7 1012.4000 1015.2000 1012.5000 1012.4000 4.7000 8.0000 11 71 3.9000 34 19.0000 19.0000 18.3000 68 68 0.0000 2 18.7300 
58242 2022 3 14 8 1011.9000 1014.7000 1012.4000 1011.9000 4.7000 8.8000 44 59 4.3000 51 19.6000 19.8000 19.0000 52 51 0.0000 3 18.9700 
58242 2022 3 14 9 1011.8000 1014.6000 1011.8000 1011.3000 5.1000 9.5000 52 47 4.7000 41 19.0000 19.7000 19.0000 47 46 0.0000 3 18.1800 
58242 2022 3 14 10 1013.1000 1015.9000 1013.2000 1011.8000 4.4000 6.3000 75 41 2.6000 50 18.1000 18.9000 18.1000 51 46 0.0000 2 17.3000 
58242 2022 3 14 11 1013.5000 1016.3000 1013.5000 1012.6000 2.6000 4.3000 55 74 1.5000 48 17.4000 18.0000 17.4000 52 51 0.0000 2 16.5500 
58242 2022 3 14 12 1013.1000 1015.9000 1013.9000 1012.4000 3.8000 6.6000 109 75 2.8000 107 16.9000 17.4000 16.8000 41 41 0.0000 3 15.7200 
58242 2022 3 14 13 1014.2000 1017.0000 1014.3000 1013.0000 3.5000 4.9000 94 79 1.0000 97 15.8000 16.8000 15.8000 34 34 0.0000 2 14.3200 
58242 2022 3 14 14 1014.6000 1017.5000 1014.8000 1013.9000 1.9000 3.4000 98 50 2.3000 91 14.2000 15.9000 14.2000 47 34 0.0000 1 12.9000 
58242 2022 3 14 15 1014.9000 1017.8000 1014.9000 1014.4000 1.7000 2.8000 57 66 1.4000 51 11.2000 14.1000 11.2000 60 46 0.0000 1 9.9400 
58242 2022 3 14 16 1015.4000 1018.3000 1015.5000 1014.8000 1.5000 2.4000 75 112 1.6000 91 11.4000 11.6000 11.2000 61 58 0.0000 1 10.1900 
58242 2022 3 14 17 1015.2000 1018.1000 1015.4000 1014.9000 3.2000 5.3000 108 102 2.2000 107 12.4000 12.7000 11.4000 57 54 0.0000 2 11.1800 
58242 2022 3 14 18 1014.0000 1016.9000 1015.3000 1014.0000 3.9000 5.8000 102 95 3.6000 101 12.2000 12.4000 12.1000 55 55 0.0000 3 10.9100 
58242 2022 3 14 19 1012.6000 1015.4000 1014.0000 1012.6000 3.6000 4.9000 97 98 1.5000 98 11.5000 12.2000 11.5000 53 53 0.0000 1 10.0900 
58242 2022 3 14 20 1012.3000 1015.1000 1012.6000 1012.2000 2.3000 5.1000 118 78 1.3000 109 10.4000 11.9000 10.4000 61 50 0.0000 1 9.0900 
58242 2022 3 14 21 1012.2000 1015.1000 1012.3000 1011.9000 1.8000 4.2000 105 68 1.8000 74 8.6000 10.4000 8.6000 73 61 0.0000 2 7.4200 
58242 2022 3 14 22 1012.6000 1015.5000 1012.9000 1012.2000 2.0000 2.7000 101 92 1.7000 50 8.8000 8.8000 7.6000 78 74 0.0000 2 7.7700 
58242 2022 3 14 23 1012.9000 1015.8000 1012.9000 1012.5000 2.9000 5.2000 103 91 2.2000 102 9.7000 9.7000 8.8000 77 77 0.0000 2 8.7400 
58242 2022 3 15 0 1013.0000 1015.9000 1013.2000 1013.0000 3.1000 5.0000 97 100 3.4000 104 11.3000 11.3000 9.7000 73 73 0.0000 2 10.3900 
58242 2022 3 15 1 1013.0000 1015.9000 1013.2000 1012.9000 4.6000 7.2000 102 112 2.1000 107 13.6000 13.6000 11.3000 63 62 0.0000 2 12.6600 
58242 2022 3 15 2 1012.3000 1015.1000 1013.0000 1012.3000 3.9000 7.8000 98 117 2.8000 106 16.1000 16.1000 13.7000 48 47 0.0000 2 15.0200 
58242 2022 3 15 3 1011.3000 1014.2000 1012.3000 1011.3000 3.7000 7.8000 119 140 3.9000 124 17.9000 18.1000 16.1000 43 42 0.0000 3 16.8700 
58242 2022 3 15 4 1009.8000 1012.6000 1011.3000 1009.8000 4.2000 7.2000 170 176 3.2000 131 19.9000 20.0000 17.9000 44 42 0.0000 3 19.0900 
58242 2022 3 15 5 1008.6000 1011.4000 1009.8000 1008.6000 4.4000 7.5000 135 190 2.7000 183 21.9000 21.9000 20.0000 46 43 0.0000 2 21.3500 
58242 2022 3 15 6 1007.5000 1010.3000 1008.6000 1007.5000 3.9000 6.3000 146 176 3.2000 179 23.0000 23.1000 22.0000 47 44 0.0000 3 22.5800 
58242 2022 3 15 7 1006.9000 1009.7000 1007.5000 1006.8000 3.8000 6.8000 183 234 1.4000 174 24.1000 24.1000 23.1000 47 45 0.0000 2 23.7900 
58242 2022 3 15 8 1007.0000 1009.8000 1007.2000 1006.9000 2.4000 4.3000 141 163 1.7000 208 24.7000 24.7000 24.2000 46 45 0.0000 1 24.4300 
58242 2022 3 15 9 1006.5000 1009.3000 1007.0000 1006.5000 2.8000 4.5000 123 128 2.1000 126 23.2000 24.7000 23.2000 49 46 0.0000 2 22.8500 
58242 2022 3 15 10 1006.6000 1009.4000 1006.8000 1006.5000 2.6000 4.6000 131 131 2.7000 132 22.0000 23.2000 22.0000 53 49 0.0000 2 21.6400 
58242 2022 3 15 11 1006.8000 1009.6000 1006.9000 1006.5000 3.2000 5.5000 130 113 2.7000 131 20.9000 22.0000 20.9000 57 53 0.0000 2 20.5300 
58242 2022 3 15 12 1007.6000 1010.4000 1007.6000 1006.8000 3.0000 6.4000 113 110 1.3000 119 19.7000 20.9000 19.7000 60 57 0.0000 1 19.2900 
58242 2022 3 15 13 1007.9000 1010.7000 1007.9000 1007.6000 2.1000 3.7000 110 140 1.5000 131 18.8000 19.7000 18.8000 64 60 0.0000 2 18.4100 
58242 2022 3 15 14 1008.4000 1011.2000 1008.4000 1007.8000 1.7000 3.5000 150 999017 0.2000 141 17.9000 18.8000 17.9000 67 63 0.0000 0 17.5000 
58242 2022 3 15 15 1008.1000 1010.9000 1008.5000 1008.1000 0.9000 1.5000 79 999017 0.0000 106 15.1000 17.8000 15.1000 80 67 0.0000 0 14.7500 
58242 2022 3 15 16 1008.0000 1010.8000 1008.2000 1007.9000 1.1000 1.9000 160 162 1.2000 164 13.8000 15.1000 13.8000 90 80 0.0000 1 13.5900 
58242 2022 3 15 17 1008.0000 1010.8000 1008.2000 1008.0000 1.2000 1.9000 149 999017 0.0000 161 13.6000 13.9000 13.6000 92 90 0.0000 0 13.4200 
58242 2022 3 15 18 1008.0000 1010.8000 1008.0000 1007.9000 1.2000 1.8000 49 53 1.5000 55 13.2000 13.5000 13.1000 95 92 0.0000 1 13.0600 
58242 2022 3 15 19 1007.8000 1010.6000 1008.0000 1007.8000 1.8000 2.2000 63 75 0.8000 61 13.4000 13.6000 13.2000 94 93 0.0000 1 13.2500 
58242 2022 3 15 20 1007.5000 1010.3000 1007.8000 1007.5000 1.6000 2.2000 73 64 1.0000 169 13.7000 14.5000 13.3000 94 88 0.0000 1 13.5800 
58242 2022 3 15 21 1007.6000 1010.4000 1007.6000 1007.4000 1.8000 2.6000 58 66 0.8000 55 13.8000 14.4000 13.5000 94 92 0.0000 1 13.6900 
58242 2022 3 15 22 1007.7000 1010.5000 1007.7000 1007.5000 1.6000 2.6000 78 85 1.0000 50 14.2000 14.2000 13.5000 93 93 0.0000 1 14.1000 
58242 2022 3 15 23 1008.6000 1011.4000 1008.6000 1007.7000 1.4000 2.6000 119 102 0.8000 110 15.3000 15.3000 14.2000 87 87 0.0000 1 15.1600 
58242 2022 3 16 0 1008.7000 1011.5000 1008.9000 1008.7000 1.2000 1.6000 59 68 0.5000 64 17.4000 17.4000 15.3000 77 77 0.0000 1 17.2100 
58242 2022 3 16 1 1009.0000 1011.8000 1009.1000 1008.7000 1.7000 2.4000 93 117 2.0000 100 19.7000 19.7000 17.5000 69 69 0.0000 2 19.5300 
58242 2022 3 16 2 1008.8000 1011.6000 1008.9000 1008.8000 2.3000 3.2000 114 79 1.6000 105 22.7000 22.7000 19.8000 60 60 0.0000 1 22.5900 
58242 2022 3 16 3 1008.4000 1011.2000 1008.9000 1008.4000 2.0000 3.1000 138 110 1.9000 130 24.7000 24.7000 22.7000 54 54 0.0000 2 24.6400 
58242 2022 3 16 4 1007.8000 1010.6000 1008.4000 1007.8000 2.4000 3.8000 138 138 2.7000 149 26.6000 26.6000 24.8000 51 50 0.0000 2 26.6500 
58242 2022 3 16 5 1007.1000 1009.9000 1007.8000 1007.1000 2.4000 4.5000 102 119 1.9000 151 27.5000 27.5000 26.6000 50 49 0.0000 2 27.9100 
58242 2022 3 16 6 1006.3000 1009.1000 1007.1000 1006.3000 2.9000 4.8000 108 125 2.1000 113 27.8000 28.0000 27.5000 49 47 0.0000 2 28.1500 
